date,open,high,low,close,volume
2021-03-24,1.6987872000,1.7084394000,1.6794828000,1.6794828000,58047727
2021-03-25,1.6891350000,1.6987872000,1.6794828000,1.6987872000,45584609
2021-03-26,1.6987872000,1.7084394000,1.6794828000,1.6987872000,50502414
2021-03-29,1.6891350000,1.6987872000,1.6794828000,1.6891350000,48045024
2021-03-30,1.6891350000,1.6987872000,1.6794828000,1.6794828000,34114394
2021-03-31,1.6794828000,1.7180916000,1.6698306000,1.7084394000,97408085
2021-04-01,1.6987872000,1.7084394000,1.6794828000,1.6987872000,61733444
2021-04-02,1.6891350000,1.6987872000,1.6794828000,1.6891350000,29167821
2021-04-06,1.6891350000,1.6987872000,1.6794828000,1.6891350000,32231307
2021-04-07,1.6987872000,1.7084394000,1.6891350000,1.7084394000,72003143
2021-04-08,1.7084394000,1.7084394000,1.6891350000,1.6987872000,64179382
2021-04-09,1.6891350000,1.7084394000,1.6891350000,1.6891350000,49611305
2021-04-12,1.6891350000,1.6987872000,1.6794828000,1.6891350000,40097518
2021-04-13,1.6891350000,1.6891350000,1.6794828000,1.6794828000,35720911
2021-04-14,1.6794828000,1.6891350000,1.6698306000,1.6891350000,36840907
2021-04-15,1.6794828000,1.6891350000,1.6698306000,1.6794828000,35468464
2021-04-16,1.6794828000,1.6987872000,1.6698306000,1.6891350000,57286439
2021-04-19,1.6891350000,1.7084394000,1.6794828000,1.6987872000,63932808
2021-04-20,1.6891350000,1.6987872000,1.6794828000,1.6794828000,38621702
2021-04-21,1.6891350000,1.6987872000,1.6794828000,1.6891350000,38082737
2021-04-22,1.6891350000,1.6987872000,1.6794828000,1.6794828000,28517871
2021-04-23,1.6794828000,1.6891350000,1.6601784000,1.6698306000,61371613
2021-04-26,1.6698306000,1.6698306000,1.6505262000,1.6505262000,37457115
2021-04-27,1.6505262000,1.6601784000,1.6408740000,1.6505262000,40789300
2021-04-28,1.6505262000,1.6505262000,1.6408740000,1.6505262000,25134066
2021-04-29,1.6505262000,1.6698306000,1.6408740000,1.6601784000,40683691
2021-04-30,1.6601784000,1.6698306000,1.6505262000,1.6601784000,37668836
2021-05-06,1.6505262000,1.6794828000,1.6505262000,1.6601784000,48815655
2021-05-07,1.6601784000,1.6891350000,1.6601784000,1.6891350000,76817701
2021-05-10,1.6891350000,1.6987872000,1.6698306000,1.6891350000,60666894
2021-05-11,1.6891350000,1.6987872000,1.6794828000,1.6891350000,48748341
2021-05-12,1.6891350000,1.7084394000,1.6891350000,1.6987872000,67993108
2021-05-13,1.6987872000,1.7084394000,1.6794828000,1.6891350000,72618333
2021-05-14,1.6891350000,1.6987872000,1.6794828000,1.6891350000,48237065
2021-05-17,1.6891350000,1.6987872000,1.6794828000,1.6891350000,51043131
2021-05-18,1.6891350000,1.6987872000,1.6794828000,1.6891350000,42335350
2021-05-19,1.6891350000,1.6987872000,1.6794828000,1.6794828000,32929565
2021-05-20,1.6891350000,1.6891350000,1.6601784000,1.6601784000,57510384
2021-05-21,1.6601784000,1.6794828000,1.6601784000,1.6794828000,48398872
2021-05-24,1.6698306000,1.6891350000,1.6698306000,1.6794828000,42689641
2021-05-25,1.6794828000,1.6891350000,1.6698306000,1.6794828000,48646788
2021-05-26,1.6794828000,1.6891350000,1.6698306000,1.6794828000,41688569
2021-05-27,1.6794828000,1.6891350000,1.6698306000,1.6794828000,40011070
2021-05-28,1.6794828000,1.6794828000,1.6698306000,1.6794828000,25691902
2021-05-31,1.6698306000,1.6794828000,1.6698306000,1.6698306000,29626263
2021-06-01,1.6698306000,1.6698306000,1.6601784000,1.6698306000,40518464
2021-06-02,1.6698306000,1.6698306000,1.6601784000,1.6601784000,34231517
2021-06-03,1.6698306000,1.6987872000,1.6601784000,1.6794828000,93800384
2021-06-04,1.6794828000,1.6891350000,1.6698306000,1.6698306000,52383664
2021-06-07,1.6794828000,1.6794828000,1.6601784000,1.6698306000,49287742
2021-06-08,1.6698306000,1.6698306000,1.6601784000,1.6698306000,24425428
2021-06-09,1.6698306000,1.6698306000,1.6601784000,1.6698306000,33781256
2021-06-10,1.6698306000,1.6794828000,1.6601784000,1.6794828000,54217074
2021-06-11,1.6698306000,1.6891350000,1.6698306000,1.6794828000,66094278
2021-06-15,1.6698306000,1.6794828000,1.6698306000,1.6698306000,36735022
2021-06-16,1.6794828000,1.6794828000,1.6601784000,1.6698306000,36412086
2021-06-17,1.6698306000,1.6794828000,1.6601784000,1.6698306000,47609780
2021-06-18,1.6698306000,1.6698306000,1.6601784000,1.6698306000,35392848
2021-06-21,1.6698306000,1.6698306000,1.6505262000,1.6505262000,41931237
2021-06-22,1.6601784000,1.6698306000,1.6505262000,1.6601784000,38835687
2021-06-23,1.6698306000,1.6698306000,1.6505262000,1.6601784000,33030819
2021-06-24,1.6601784000,1.6698306000,1.6505262000,1.6601784000,41090935
2021-06-25,1.6601784000,1.6698306000,1.6505262000,1.6601784000,36004827
2021-06-28,1.6601784000,1.6698306000,1.6505262000,1.6601784000,27161019
2021-06-29,1.6505262000,1.6601784000,1.6408740000,1.6505262000,55765439
2021-06-30,1.6505262000,1.6601784000,1.6408740000,1.6505262000,29039389
2021-07-01,1.6505262000,1.6601784000,1.6408740000,1.6408740000,26235444
2021-07-02,1.6408740000,1.6505262000,1.6312218000,1.6505262000,34663094
2021-07-05,1.6408740000,1.6505262000,1.6408740000,1.6505262000,27241395
2021-07-06,1.6505262000,1.6505262000,1.6408740000,1.6505262000,29869838
2021-07-07,1.6603506400,1.6603506400,1.6505260800,1.6505260800,37399019
2021-07-08,1.6505260800,1.6603506400,1.6407015200,1.6407015200,34278372
2021-07-09,1.6407015200,1.6799997600,1.6308769600,1.6701752000,91528487
2021-07-12,1.6701752000,1.6898243200,1.6603506400,1.6701752000,76263929
2021-07-13,1.6701752000,1.6701752000,1.6505260800,1.6603506400,55713282
2021-07-14,1.6603506400,1.6603506400,1.6407015200,1.6505260800,60526122
2021-07-15,1.6505260800,1.6505260800,1.6308769600,1.6407015200,47105299
2021-07-16,1.6407015200,1.6505260800,1.6407015200,1.6407015200,23993754
2021-07-19,1.6407015200,1.6505260800,1.6308769600,1.6505260800,35133069
2021-07-20,1.6407015200,1.6505260800,1.6308769600,1.6407015200,30733161
2021-07-21,1.6407015200,1.6505260800,1.6407015200,1.6407015200,25930027
2021-07-22,1.6407015200,1.6799997600,1.6407015200,1.6701752000,99848935
2021-07-23,1.6603506400,1.7094734400,1.6603506400,1.6996488800,112176705
2021-07-26,1.6898243200,1.6996488800,1.6505260800,1.6701752000,107399346
2021-07-27,1.6701752000,1.6701752000,1.6308769600,1.6505260800,71693792
2021-07-28,1.6407015200,1.6505260800,1.6308769600,1.6505260800,66163028
2021-07-29,1.6505260800,1.6603506400,1.6407015200,1.6603506400,59448740
2021-07-30,1.6603506400,1.6603506400,1.6407015200,1.6505260800,48432475
2021-08-02,1.6505260800,1.6701752000,1.6407015200,1.6701752000,65725380
2021-08-03,1.6603506400,1.6898243200,1.6603506400,1.6701752000,66029980
2021-08-04,1.6701752000,1.6799997600,1.6701752000,1.6701752000,33271640
2021-08-05,1.6701752000,1.6799997600,1.6505260800,1.6603506400,61066856
2021-08-06,1.6603506400,1.6603506400,1.6505260800,1.6505260800,25724750
2021-08-09,1.6505260800,1.6603506400,1.6407015200,1.6505260800,53067349
2021-08-10,1.6505260800,1.6603506400,1.6407015200,1.6505260800,42070157
2021-08-11,1.6505260800,1.6603506400,1.6407015200,1.6505260800,59361886
2021-08-12,1.6505260800,1.6603506400,1.6407015200,1.6505260800,36381724
2021-08-13,1.6505260800,1.6701752000,1.6407015200,1.6603506400,77867905
2021-08-16,1.6603506400,1.6701752000,1.6505260800,1.6603506400,37397664
2021-08-17,1.6603506400,1.6701752000,1.6407015200,1.6505260800,69948337
2021-08-18,1.6407015200,1.6603506400,1.6407015200,1.6505260800,52919510
2021-08-19,1.6505260800,1.6505260800,1.6407015200,1.6407015200,36606882
2021-08-20,1.6407015200,1.6505260800,1.6308769600,1.6407015200,52206547
2021-08-23,1.6407015200,1.6505260800,1.6407015200,1.6407015200,44576239
2021-08-24,1.6407015200,1.6505260800,1.6407015200,1.6407015200,31104386
2021-08-25,1.6505260800,1.6701752000,1.6407015200,1.6701752000,96097741
2021-08-26,1.6701752000,1.6996488800,1.6603506400,1.6799997600,166627531
2021-08-27,1.6701752000,1.6898243200,1.6603506400,1.6799997600,104425978
2021-08-30,1.6799997600,1.6799997600,1.6505260800,1.6505260800,82694531
2021-08-31,1.6505260800,1.6701752000,1.6505260800,1.6701752000,73388428
2021-09-01,1.6701752000,1.7192980000,1.6603506400,1.6996488800,183443836
2021-09-02,1.6996488800,1.7585962400,1.6898243200,1.7487716800,203733745
2021-09-03,1.7585962400,1.7585962400,1.7192980000,1.7389471200,178482640
2021-09-06,1.7487716800,1.7684208000,1.7389471200,1.7487716800,114290162
2021-09-07,1.7487716800,1.7978944800,1.7389471200,1.7978944800,170867236
2021-09-08,1.7978944800,1.8470172800,1.7880699200,1.8371927200,196953118
2021-09-09,1.8273681600,1.8961400800,1.8175436000,1.8764909600,222159228
2021-09-10,1.8666664000,1.8961400800,1.8175436000,1.8273681600,199103361
2021-09-13,1.8273681600,1.8764909600,1.8175436000,1.8568418400,150943679
2021-09-14,1.8863155200,1.8961400800,1.8175436000,1.8273681600,169091783
2021-09-15,1.8273681600,1.8666664000,1.8077190400,1.8470172800,138127479
2021-09-16,1.8470172800,1.8863155200,1.8273681600,1.8371927200,141074631
2021-09-17,1.8371927200,1.8371927200,1.7585962400,1.7880699200,148419929
2021-09-22,1.7684208000,1.8470172800,1.7585962400,1.8371927200,134879693
2021-09-23,1.8470172800,1.8961400800,1.8371927200,1.8863155200,214253754
2021-09-24,1.8961400800,1.9157892000,1.8371927200,1.8470172800,153613297
2021-09-27,1.8371927200,1.8568418400,1.7585962400,1.7684208000,147487310
2021-09-28,1.7684208000,1.8175436000,1.7585962400,1.8077190400,106201200
2021-09-29,1.7978944800,1.7978944800,1.7585962400,1.7585962400,103225651
2021-09-30,1.7684208000,1.7880699200,1.7585962400,1.7782453600,72612915
2021-10-08,1.7880699200,1.8077190400,1.7782453600,1.7880699200,77550648
2021-10-11,1.7880699200,1.7978944800,1.7585962400,1.7684208000,91073760
2021-10-12,1.7585962400,1.7684208000,1.6799997600,1.6898243200,209788541
2021-10-13,1.6996488800,1.6996488800,1.6603506400,1.6799997600,124610440
2021-10-14,1.6799997600,1.6898243200,1.6603506400,1.6799997600,103931063
2021-10-15,1.6701752000,1.6799997600,1.6603506400,1.6701752000,70907327
2021-10-18,1.6701752000,1.6898243200,1.6603506400,1.6799997600,100632650
2021-10-19,1.6799997600,1.6996488800,1.6701752000,1.6898243200,84700969
2021-10-20,1.6799997600,1.6898243200,1.6701752000,1.6701752000,46410151
2021-10-21,1.6701752000,1.6799997600,1.6603506400,1.6701752000,48265241
2021-10-22,1.6603506400,1.6701752000,1.6407015200,1.6505260800,91713709
2021-10-25,1.6407015200,1.6603506400,1.6407015200,1.6603506400,49117162
2021-10-26,1.6505260800,1.6603506400,1.6407015200,1.6505260800,44937989
2021-10-27,1.6505260800,1.6505260800,1.6308769600,1.6407015200,45162174
2021-10-28,1.6407015200,1.6505260800,1.6308769600,1.6505260800,55708693
2021-10-29,1.6505260800,1.6603506400,1.6407015200,1.6603506400,47922448
2021-11-01,1.6603506400,1.6603506400,1.6407015200,1.6505260800,41216196
2021-11-02,1.6505260800,1.6603506400,1.6407015200,1.6505260800,45389508
2021-11-03,1.6505260800,1.6505260800,1.6407015200,1.6407015200,26680231
2021-11-04,1.6407015200,1.6505260800,1.6407015200,1.6505260800,32265806
2021-11-05,1.6505260800,1.6505260800,1.6308769600,1.6407015200,35658457
2021-11-08,1.6407015200,1.6505260800,1.6308769600,1.6407015200,31766304
2021-11-09,1.6407015200,1.6505260800,1.6308769600,1.6407015200,37382754
2021-11-10,1.6407015200,1.6505260800,1.6308769600,1.6407015200,38415312
2021-11-11,1.6407015200,1.6505260800,1.6308769600,1.6505260800,28256453
2021-11-12,1.6505260800,1.6505260800,1.6407015200,1.6505260800,28773941
2021-11-15,1.6505260800,1.6505260800,1.6407015200,1.6505260800,41463262
2021-11-16,1.6407015200,1.6505260800,1.6407015200,1.6407015200,36064563
2021-11-17,1.6505260800,1.6505260800,1.6407015200,1.6407015200,27630700
2021-11-18,1.6407015200,1.6505260800,1.6407015200,1.6407015200,27492369
2021-11-19,1.6407015200,1.6505260800,1.6308769600,1.6407015200,42248594
2021-11-22,1.6505260800,1.6505260800,1.6407015200,1.6505260800,36365037
2021-11-23,1.6505260800,1.6898243200,1.6407015200,1.6799997600,128486886
2021-11-24,1.6701752000,1.6799997600,1.6603506400,1.6701752000,45355524
2021-11-25,1.6799997600,1.6799997600,1.6505260800,1.6603506400,60043114
2021-11-26,1.6505260800,1.6603506400,1.6407015200,1.6505260800,40433840
2021-11-29,1.6407015200,1.6505260800,1.6407015200,1.6505260800,35383956
2021-11-30,1.6505260800,1.6603506400,1.6407015200,1.6505260800,38226418
2021-12-01,1.6505260800,1.6603506400,1.6505260800,1.6603506400,25640881
2021-12-02,1.6603506400,1.6701752000,1.6505260800,1.6603506400,65482124
2021-12-03,1.6898243200,1.7684208000,1.6898243200,1.7094734400,232054008
2021-12-06,1.6898243200,1.7094734400,1.6701752000,1.6701752000,132601141
2021-12-07,1.6799997600,1.6898243200,1.6603506400,1.6701752000,65561672
2021-12-08,1.6799997600,1.6799997600,1.6701752000,1.6701752000,45212680
2021-12-09,1.6799997600,1.6898243200,1.6701752000,1.6799997600,49617496
2021-12-10,1.6898243200,1.7094734400,1.6701752000,1.6996488800,97221587
2021-12-13,1.6996488800,1.7094734400,1.6799997600,1.6898243200,70042320
2021-12-14,1.6799997600,1.6996488800,1.6799997600,1.6898243200,47596840
2021-12-15,1.6898243200,1.6996488800,1.6799997600,1.6996488800,55199774
2021-12-16,1.6898243200,1.6996488800,1.6799997600,1.6996488800,45863876
2021-12-17,1.6996488800,1.7192980000,1.6898243200,1.7094734400,89150294
2021-12-20,1.6996488800,1.7291225600,1.6898243200,1.7192980000,109288173
2021-12-21,1.7192980000,1.8077190400,1.7094734400,1.7585962400,190189603
2021-12-22,1.7585962400,1.7684208000,1.7291225600,1.7389471200,106060567
2021-12-23,1.7291225600,1.7389471200,1.7094734400,1.7094734400,67118604
2021-12-24,1.7094734400,1.7192980000,1.6898243200,1.7094734400,68666993
2021-12-27,1.6996488800,1.7192980000,1.6996488800,1.7094734400,46172364
2021-12-28,1.7094734400,1.7192980000,1.6996488800,1.6996488800,28621723
2021-12-29,1.7094734400,1.7192980000,1.6996488800,1.6996488800,54740781
2021-12-30,1.6996488800,1.7094734400,1.6898243200,1.6996488800,54262632
2021-12-31,1.6996488800,1.7094734400,1.6898243200,1.6996488800,43490893
2022-01-04,1.6996488800,1.7389471200,1.6996488800,1.7389471200,95204730
2022-01-05,1.7291225600,1.7684208000,1.7291225600,1.7291225600,132933691
2022-01-06,1.7291225600,1.7487716800,1.7192980000,1.7389471200,86943628
2022-01-07,1.7389471200,1.7585962400,1.7291225600,1.7487716800,73132606
2022-01-10,1.7487716800,1.7585962400,1.7389471200,1.7487716800,49449166
2022-01-11,1.7487716800,1.7487716800,1.7291225600,1.7389471200,73871166
2022-01-12,1.7389471200,1.7487716800,1.7192980000,1.7291225600,59978098
2022-01-13,1.7291225600,1.7389471200,1.7192980000,1.7291225600,40309328
2022-01-14,1.7291225600,1.7291225600,1.6996488800,1.7094734400,62523511
2022-01-17,1.6996488800,1.7094734400,1.6898243200,1.6898243200,52735785
2022-01-18,1.6898243200,1.6996488800,1.6898243200,1.6898243200,41460691
2022-01-19,1.6898243200,1.7094734400,1.6898243200,1.6898243200,57660217
2022-01-20,1.6996488800,1.7094734400,1.6898243200,1.6996488800,57788190
2022-01-21,1.6996488800,1.7094734400,1.6898243200,1.6898243200,48801089
2022-01-24,1.6898243200,1.6996488800,1.6701752000,1.6799997600,59018463
2022-01-25,1.6701752000,1.6799997600,1.6407015200,1.6505260800,70759951
2022-01-26,1.6407015200,1.6603506400,1.6407015200,1.6505260800,37555037
2022-01-27,1.6505260800,1.6603506400,1.6407015200,1.6505260800,57123222
2022-01-28,1.6505260800,1.6603506400,1.6407015200,1.6505260800,41809611
2022-02-07,1.6603506400,1.6898243200,1.6603506400,1.6799997600,64699864
2022-02-08,1.6799997600,1.7192980000,1.6701752000,1.7094734400,96628650
2022-02-09,1.7094734400,1.7291225600,1.7094734400,1.7192980000,73635843
2022-02-10,1.7192980000,1.7291225600,1.7094734400,1.7192980000,72547042
2022-02-11,1.7192980000,1.7291225600,1.7094734400,1.7192980000,50499171
2022-02-14,1.7094734400,1.7192980000,1.6898243200,1.6996488800,62263870
2022-02-15,1.6996488800,1.7094734400,1.6898243200,1.6898243200,40156790
2022-02-16,1.6996488800,1.7094734400,1.6898243200,1.7094734400,36794189
2022-02-17,1.7094734400,1.7094734400,1.6898243200,1.6996488800,38874593
2022-02-18,1.6898243200,1.7192980000,1.6898243200,1.7192980000,51136746
2022-02-21,1.7094734400,1.7192980000,1.6996488800,1.7192980000,44802442
2022-02-22,1.7094734400,1.7192980000,1.6996488800,1.7094734400,37840247
2022-02-23,1.7094734400,1.7094734400,1.6996488800,1.7094734400,34258319
2022-02-24,1.7094734400,1.7094734400,1.6603506400,1.6799997600,91438285
2022-02-25,1.6996488800,1.7487716800,1.6996488800,1.7291225600,201062458
2022-02-28,1.7978944800,1.8863155200,1.7389471200,1.7389471200,280417344
2022-03-01,1.7291225600,1.7684208000,1.7192980000,1.7389471200,190229294
2022-03-02,1.7389471200,1.8568418400,1.7291225600,1.8371927200,397455200
2022-03-03,1.8371927200,2.0238593600,1.8175436000,2.0238593600,681984304
2022-03-04,2.1221049600,2.1221049600,1.9059646400,1.9059646400,772656560
2022-03-07,1.8568418400,1.8764909600,1.7880699200,1.8175436000,426114928
2022-03-08,1.7880699200,1.8175436000,1.7291225600,1.7291225600,302355072
2022-03-09,1.7389471200,1.7487716800,1.6505260800,1.7094734400,260086126
2022-03-10,1.7291225600,1.7487716800,1.6996488800,1.7094734400,187865911
2022-03-11,1.6898243200,1.7782453600,1.6701752000,1.7487716800,254061456
2022-03-14,1.7094734400,1.7487716800,1.6898243200,1.6996488800,170445453
2022-03-15,1.6898243200,1.6996488800,1.6407015200,1.6505260800,199716566
2022-03-16,1.6603506400,1.6898243200,1.6407015200,1.6898243200,146810922
2022-03-17,1.6996488800,1.7094734400,1.6799997600,1.6898243200,136001344
2022-03-18,1.6799997600,1.7094734400,1.6701752000,1.6996488800,129869588
2022-03-21,1.6996488800,1.6996488800,1.6799997600,1.6898243200,84336412
2022-03-22,1.6799997600,1.7094734400,1.6701752000,1.7094734400,137250778
2022-03-23,1.6996488800,1.7094734400,1.6799997600,1.6898243200,86809101
2022-03-24,1.6898243200,1.6996488800,1.6799997600,1.6898243200,82840959
2022-03-25,1.6898243200,1.6996488800,1.6701752000,1.6799997600,83232437
2022-03-28,1.6799997600,1.6898243200,1.6603506400,1.6799997600,89210251
2022-03-29,1.6799997600,1.6996488800,1.6701752000,1.6799997600,75324487
2022-03-30,1.6898243200,1.6996488800,1.6799997600,1.6898243200,67137424
2022-03-31,1.6898243200,1.7094734400,1.6799997600,1.6898243200,101446745
2022-04-01,1.6898243200,1.7585962400,1.6799997600,1.7487716800,245724309
2022-04-06,1.7389471200,1.7782453600,1.7291225600,1.7585962400,190025368
2022-04-07,1.7585962400,1.7684208000,1.7192980000,1.7291225600,157808532
2022-04-08,1.7389471200,1.7487716800,1.7094734400,1.7389471200,114913028
2022-04-11,1.7487716800,1.7684208000,1.7094734400,1.7192980000,129703698
2022-04-12,1.7192980000,1.8077190400,1.6996488800,1.7880699200,243939325
2022-04-13,1.7684208000,1.7978944800,1.7487716800,1.7684208000,193155548
2022-04-14,1.7585962400,1.7782453600,1.7487716800,1.7585962400,118353118
2022-04-15,1.7487716800,1.7585962400,1.7192980000,1.7291225600,102657603
2022-04-18,1.7291225600,1.7291225600,1.7094734400,1.7192980000,62497819
2022-04-19,1.7094734400,1.7389471200,1.7094734400,1.7389471200,89219446
2022-04-20,1.7291225600,1.7487716800,1.6898243200,1.6996488800,95815208
2022-04-21,1.6898243200,1.7094734400,1.6701752000,1.6701752000,95662286
2022-04-22,1.6701752000,1.6996488800,1.6603506400,1.6799997600,84945053
2022-04-25,1.6701752000,1.6799997600,1.6308769600,1.6407015200,150533834
2022-04-26,1.6407015200,1.6505260800,1.5915787200,1.6112278400,115496000
2022-04-27,1.5915787200,1.6308769600,1.5621050400,1.6210524000,110115813
2022-04-28,1.6112278400,1.6308769600,1.6014032800,1.6210524000,84662454
2022-04-29,1.6308769600,1.6505260800,1.6112278400,1.6407015200,79207081
2022-05-05,1.6407015200,1.6603506400,1.6210524000,1.6505260800,75089878
2022-05-06,1.6308769600,1.6308769600,1.6112278400,1.6210524000,67127121
2022-05-09,1.6210524000,1.6505260800,1.6112278400,1.6407015200,61256746
2022-05-10,1.6308769600,1.6603506400,1.6210524000,1.6505260800,67337933
2022-05-11,1.6505260800,1.6701752000,1.6407015200,1.6505260800,84144455
2022-05-12,1.6407015200,1.6505260800,1.6308769600,1.6407015200,52368647
2022-05-13,1.6407015200,1.6799997600,1.6308769600,1.6603506400,87315906
2022-05-16,1.6701752000,1.6898243200,1.6603506400,1.6701752000,87154609
2022-05-17,1.6701752000,1.6799997600,1.6505260800,1.6701752000,84939251
2022-05-18,1.6701752000,1.6701752000,1.6407015200,1.6505260800,55401176
2022-05-19,1.6308769600,1.6505260800,1.6308769600,1.6505260800,55871530
2022-05-20,1.6505260800,1.6701752000,1.6407015200,1.6701752000,61703316
2022-05-23,1.6701752000,1.6898243200,1.6603506400,1.6799997600,81500871
2022-05-24,1.6799997600,1.6996488800,1.6407015200,1.6505260800,93889973
2022-05-25,1.6505260800,1.7291225600,1.6407015200,1.7094734400,206702169
2022-05-26,1.7192980000,1.7389471200,1.6996488800,1.7192980000,144794165
2022-05-27,1.7192980000,1.7192980000,1.6898243200,1.6996488800,84504557
2022-05-30,1.6996488800,1.7094734400,1.6799997600,1.6996488800,68576446
2022-05-31,1.6898243200,1.7094734400,1.6898243200,1.6898243200,131356612
2022-06-01,1.6898243200,1.7389471200,1.6898243200,1.7192980000,120046147
2022-06-02,1.7094734400,1.7192980000,1.6898243200,1.7094734400,68718991
2022-06-06,1.7094734400,1.7192980000,1.6898243200,1.7094734400,68716566
2022-06-07,1.6996488800,1.7487716800,1.6996488800,1.7192980000,135736610
2022-06-08,1.7192980000,1.7192980000,1.6898243200,1.7094734400,103617887
2022-06-09,1.6996488800,1.7094734400,1.6799997600,1.6996488800,71675607
2022-06-10,1.6898243200,1.7094734400,1.6799997600,1.6996488800,67538139
2022-06-13,1.6996488800,1.7094734400,1.6799997600,1.6898243200,69863865
2022-06-14,1.6799997600,1.6996488800,1.6701752000,1.6996488800,91791463
2022-06-15,1.6996488800,1.7291225600,1.6898243200,1.6996488800,108704958
2022-06-16,1.7094734400,1.7094734400,1.6898243200,1.6996488800,80362952
2022-06-17,1.6898243200,1.6996488800,1.6799997600,1.6898243200,57049119
2022-06-20,1.6898243200,1.6996488800,1.6799997600,1.6898243200,41905695
2022-06-21,1.6898243200,1.6996488800,1.6799997600,1.6898243200,44608505
2022-06-22,1.6898243200,1.7094734400,1.6799997600,1.6898243200,83258341
2022-06-23,1.6898243200,1.6996488800,1.6799997600,1.6996488800,56196572
2022-06-24,1.6898243200,1.6996488800,1.6799997600,1.6898243200,43528691
2022-06-27,1.6996488800,1.6996488800,1.6799997600,1.6898243200,69381705
2022-06-28,1.6898243200,1.6996488800,1.6799997600,1.6996488800,60682256
