date,open,high,low,close,volume
2023-02-13,5.8800000000,5.8900000000,5.8500000000,5.8600000000,8493449
2023-02-14,5.8700000000,5.8900000000,5.8600000000,5.8700000000,6726628
2023-02-15,5.8700000000,5.8800000000,5.8500000000,5.8500000000,8851000
2023-02-16,5.8700000000,5.8700000000,5.7900000000,5.7900000000,13576399
2023-02-17,5.8100000000,5.8200000000,5.7700000000,5.7700000000,10869699
2023-02-20,5.7700000000,5.8700000000,5.7700000000,5.8600000000,13454000
2023-02-21,5.8600000000,5.8800000000,5.8500000000,5.8800000000,7121223
2023-02-22,5.8800000000,5.8900000000,5.8600000000,5.8700000000,7484433
2023-02-23,5.8900000000,5.8900000000,5.8600000000,5.8600000000,11868005
2023-02-24,5.8700000000,5.8800000000,5.8500000000,5.8600000000,7550758
2023-02-27,5.8600000000,5.8700000000,5.8300000000,5.8400000000,7055401
2023-02-28,5.8700000000,5.9300000000,5.8400000000,5.9300000000,13676009
2023-03-01,5.9100000000,5.9200000000,5.8800000000,5.9100000000,9603903
2023-03-02,5.9100000000,5.9200000000,5.8900000000,5.9200000000,7831773
2023-03-03,5.9200000000,5.9500000000,5.9000000000,5.9400000000,12116543
2023-03-06,5.9400000000,5.9500000000,5.8900000000,5.9000000000,10108250
2023-03-07,5.8900000000,5.9800000000,5.8900000000,5.9400000000,28729434
2023-03-08,5.9300000000,5.9400000000,5.9000000000,5.9200000000,9611954
2023-03-09,5.9200000000,5.9400000000,5.9100000000,5.9200000000,6428150
2023-03-10,5.9000000000,5.9200000000,5.8700000000,5.8700000000,8230256
2023-03-13,5.8500000000,5.8700000000,5.8300000000,5.8600000000,6366273
2023-03-14,5.8600000000,5.8600000000,5.8100000000,5.8200000000,6982789
2023-03-15,5.8500000000,5.8600000000,5.8300000000,5.8400000000,5493600
2023-03-16,5.8300000000,5.8700000000,5.8200000000,5.8400000000,6146434
2023-03-17,5.8500000000,5.8800000000,5.8300000000,5.8700000000,10800187
2023-03-20,5.8800000000,5.9000000000,5.8400000000,5.8500000000,8771734
2023-03-21,5.8500000000,5.8600000000,5.8000000000,5.8200000000,9687234
2023-03-22,5.8400000000,5.8500000000,5.8200000000,5.8400000000,5331111
2023-03-23,5.8500000000,5.8800000000,5.8100000000,5.8600000000,10298429
2023-03-24,5.8700000000,5.8700000000,5.8400000000,5.8500000000,5542045
2023-03-27,5.8500000000,5.8500000000,5.8100000000,5.8200000000,6610555
2023-03-28,5.8100000000,5.8300000000,5.7800000000,5.7900000000,8712750
2023-03-29,5.8000000000,5.8000000000,5.7600000000,5.7600000000,7155991
2023-03-30,5.7700000000,5.7900000000,5.7500000000,5.7700000000,6711317
2023-03-31,5.7700000000,5.8000000000,5.7600000000,5.7600000000,6057641
2023-04-03,5.7600000000,5.8000000000,5.7600000000,5.7900000000,5982544
2023-04-04,5.7900000000,5.8100000000,5.7800000000,5.8000000000,6423273
2023-04-06,5.7800000000,5.8200000000,5.7700000000,5.8000000000,4963100
2023-04-07,5.8000000000,5.8200000000,5.7900000000,5.8100000000,5459384
2023-04-10,5.8100000000,5.8100000000,5.7800000000,5.8000000000,8805500
2023-04-11,5.7900000000,5.8000000000,5.7700000000,5.7800000000,6983837
2023-04-12,5.7900000000,5.8100000000,5.7800000000,5.8000000000,7750092
2023-04-13,5.8000000000,5.8300000000,5.7800000000,5.8300000000,9050456
2023-04-14,5.8400000000,5.8400000000,5.8100000000,5.8100000000,5059307
2023-04-17,5.8100000000,5.8600000000,5.7900000000,5.8600000000,11236470
2023-04-18,5.8600000000,5.9000000000,5.8500000000,5.8700000000,14540613
2023-04-19,5.8800000000,5.9300000000,5.8600000000,5.9000000000,15226414
2023-04-20,5.9000000000,5.9100000000,5.8500000000,5.8900000000,8738005
2023-04-21,5.8900000000,5.9100000000,5.8200000000,5.8300000000,10363700
2023-04-24,5.8200000000,5.8500000000,5.7900000000,5.7900000000,10581916
2023-04-25,5.8100000000,5.8600000000,5.7900000000,5.8300000000,11965794
2023-04-26,5.8400000000,5.8500000000,5.7800000000,5.8400000000,9335300
2023-04-27,5.8500000000,5.8900000000,5.8300000000,5.8800000000,10978406
2023-04-28,5.9000000000,5.9200000000,5.8700000000,5.9100000000,15932026
2023-05-04,5.9200000000,6.0600000000,5.8700000000,6.0500000000,49677758
2023-05-05,6.0600000000,6.2600000000,6.0600000000,6.1500000000,60131757
2023-05-08,6.1700000000,6.3900000000,6.1500000000,6.3000000000,78421577
